car_model,km,car_type,out_color,in_color,seat_num,door_num,price,new_old,car_year,price.1,area
ford-transit,70000,Van/Minivan,Trắng,Kem,16,4,510,Xe cũ,2018,510,Đồng Nai
ford-transit,81920,Van/Minivan,Ghi,Kem,16,4,428,Xe cũ,2015,428,Hà Nội
ford-transit,0,Van/Minivan,Cát,Kem,16,4,728,Xe mới,2020,728,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,733,Xe mới,2019,733,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,746,Xe mới,2020,746,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,729,Xe mới,2020,729,Hà Nội
ford-transit,70000,Van/Minivan,Hồng,Ghi,16,4,425,Xe cũ,2015,425,Hà Nội
ford-transit,0,Van/Minivan,Đen,Nâu,10,4,1125,Xe mới,2018,1125,TP HCM
ford-transit,0,Van/Minivan,Đen,Nâu,10,4,1335,Xe mới,2019,1335,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,720,Xe mới,2019,720,An Giang
ford-transit,62000,Van/Minivan,Bạc,Ghi,16,4,540,Xe cũ,2018,540,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Ghi,16,4,683,Xe mới,2020,683,TP HCM
ford-transit,68000,Van/Minivan,Trắng,Màu khác,10,4,585,Xe cũ,2014,585,Bình Dương
ford-transit,16000,Van/Minivan,Hồng,Ghi,16,4,420,Xe cũ,2015,420,Nam Định
ford-transit,12000,Van/Minivan,Bạc,Kem,16,4,655,Xe cũ,2019,655,Hà Nội
ford-transit,0,Van/Minivan,Trắng,Kem,16,4,719,Xe mới,2020,719,Đà Nẵng
ford-transit,0,Van/Minivan,Bạc,Ghi,16,4,108,Xe cũ,2006,108,Phú Thọ
ford-transit,124000,Van/Minivan,Bạc,Ghi,16,4,468,Xe cũ,2015,468,TP HCM
ford-transit,0,Van/Minivan,Ghi,Kem,16,4,719,Xe mới,2019,719,Bình Định
ford-transit,0,Van/Minivan,Nâu,Nhiều màu,16,4,753,Xe mới,2020,753,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,498,Xe cũ,2016,498,Hải Phòng
ford-transit,0,Van/Minivan,Đen,Kem,10,4,1750,Xe mới,2019,1750,TP HCM
ford-transit,0,Van/Minivan,Đen,Kem,10,4,980,Xe mới,2020,980,TP HCM
ford-transit,80000,Van/Minivan,Trắng,Đen,3,4,420,Xe cũ,2016,420,Hà Nội
ford-transit,70000,Van/Minivan,Trắng,Nâu,10,4,500,Xe cũ,2017,500,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Ghi,3,3,420,Xe cũ,2016,420,Hà Nội
ford-transit,16000,Van/Minivan,Bạc,Nhiều màu,16,4,415,Xe cũ,2016,415,Hải Dương
ford-transit,0,Van/Minivan,Trắng,Kem,16,4,725,Xe mới,2020,725,TP HCM
ford-transit,0,Van/Minivan,Trắng,Kem,16,4,712,Xe mới,2020,712,Đà Nẵng
ford-transit,80000,Van/Minivan,Bạc,Kem,3,4,280,Xe cũ,2008,280,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,709,Xe mới,2020,709,Hà Nội
ford-transit,0,Van/Minivan,Hồng,Ghi,16,4,778,Xe mới,2020,778,Lâm Đồng
ford-transit,8,Van/Minivan,Kem,Hồng,16,4,458,Xe cũ,2015,458,Hà Nội
ford-transit,0,Van/Minivan,Vàng,Kem,16,4,740,Xe mới,2020,740,Hà Nội
ford-transit,0,Van/Minivan,Đen,Đen,10,4,1195,Xe mới,2019,1195,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,467,Xe cũ,2017,467,Vĩnh Phúc
ford-transit,120000,Van/Minivan,Bạc,Kem,16,4,455,Xe cũ,2016,455,Hà Nội
ford-transit,41000,Van/Minivan,Bạc,Kem,16,4,570,Xe cũ,2018,570,Đăk Lăk
ford-transit,0,Van/Minivan,Ghi,Nhiều màu,16,4,190,Xe cũ,2007,190,Gia Lai
ford-transit,0,Van/Minivan,Bạc,Ghi,16,4,167,Xe cũ,2004,167,TP HCM
ford-transit,0,Van/Minivan,Hồng,Kem,16,4,785,Xe mới,2019,785,Hải Dương
ford-transit,0,Van/Minivan,Đen,Nhiều màu,10,4,795,Xe cũ,2017,795,Vĩnh Phúc
ford-transit,0,Van/Minivan,Đen,Nâu,10,4,1335,Xe mới,2019,1335,TP HCM
ford-transit,86000,Van/Minivan,Bạc,Nhiều màu,16,4,600,Xe cũ,2017,600,Hà Nội
ford-transit,0,Van/Minivan,Trắng,Kem,16,4,699,Xe mới,2020,699,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,705,Xe mới,2020,705,Hà Nội
ford-transit,5000,Van/Minivan,Trắng,Nâu,16,4,560,Xe cũ,2018,560,Hà Nội
ford-transit,15000,Van/Minivan,Bạc,Ghi,16,4,330,Xe cũ,2013,330,Vĩnh Phúc
ford-transit,150000,Van/Minivan,Cát,Nhiều màu,16,4,210,Xe cũ,2009,210,Vĩnh Phúc
ford-transit,170000,Van/Minivan,Kem,-,16,4,385,Xe cũ,2015,385,Hà Nội
ford-transit,80000,Van/Minivan,Vàng,Kem,3,4,320,Xe cũ,2014,320,Hà Nội
ford-transit,0,Van/Minivan,Trắng,Kem,16,4,680,Xe mới,2020,680,Hà Nội
ford-transit,0,Van/Minivan,Trắng,Kem,16,4,759,Xe mới,2020,759,Đà Nẵng
ford-transit,190,Van/Minivan,Bạc,Bạc,16,4,690,Xe cũ,2019,690,Hà Nội
ford-transit,0,Van/Minivan,Đen,Nâu,10,4,1195,Xe mới,2019,1195,TP HCM
ford-transit,180000,Van/Minivan,Bạc,Nâu,10,4,495,Xe cũ,2016,495,Hà Nội
ford-transit,6869,Van/Minivan,Bạc,Đen,16,4,79,Xe cũ,2006,79,Ninh Bình
ford-transit,71000,Van/Minivan,Trắng,Nâu,16,4,760,Xe cũ,2017,760,Hà Nội
ford-transit,0,Van/Minivan,Kem,Nhiều màu,16,4,725,Xe mới,2020,725,Thanh Hóa
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,798,Xe mới,2020,798,Bà Rịa Vũng Tàu
ford-transit,0,Van/Minivan,Đen,Kem,16,4,750,Xe mới,2020,750,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,710,Xe mới,2020,710,Hà Nội
ford-transit,150000,Van/Minivan,Ghi,Nhiều màu,3,4,195,Xe cũ,2008,195,Hưng Yên
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,765,Xe mới,2020,765,TP HCM
ford-transit,0,Van/Minivan,Bạc,Nâu,16,4,740,Xe mới,2020,740,TP HCM
ford-transit,0,Van/Minivan,Hồng,Kem,16,4,715,Xe mới,2020,715,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,10,4,1750,Xe mới,2019,1750,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,760,Xe mới,2020,760,Nghệ An
ford-transit,2105000,Van/Minivan,Bạc,Kem,16,4,380,Xe cũ,2016,380,Hà Nội
ford-transit,11568,Van/Minivan,Hồng,Kem,16,4,485,Xe cũ,2017,485,Hà Nội
ford-transit,0,Van/Minivan,Vàng,Kem,16,4,735,Xe mới,2020,735,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,750,Xe mới,2020,750,Hà Nội
ford-transit,0,Van/Minivan,Trắng,Nhiều màu,8,5,895,Xe mới,2020,895,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,733,Xe mới,2020,733,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,750,Xe mới,2020,750,TP HCM
ford-transit,42758,Van/Minivan,Hồng,-,16,5,355,Xe cũ,2013,355,Hà Nội
ford-transit,0,Van/Minivan,Bạc,-,16,4,394,Xe cũ,2015,394,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,705,Xe mới,2020,705,TP HCM
ford-transit,180000,Van/Minivan,Bạc,Nâu,16,4,55,Xe cũ,2003,55,Gia Lai
ford-transit,0,Van/Minivan,Bạc,Vàng,16,4,404,Xe cũ,2014,404,Lâm Đồng
ford-transit,0,Van/Minivan,Cát,Kem,16,4,720,Xe mới,2020,720,Nghệ An
ford-transit,0,Van/Minivan,Đen,Kem,10,4,1139,Xe mới,2019,1139,TP HCM
ford-transit,1999999,Van/Minivan,Ghi,Nhiều màu,16,4,199,Xe cũ,2009,199,Hải Phòng
ford-transit,170000,Van/Minivan,Bạc,Vàng,16,4,425,Xe cũ,2016,425,Hải Phòng
ford-transit,3456,Van/Minivan,Trắng,Kem,16,5,355,Xe cũ,2013,355,Hà Nội
ford-transit,0,Van/Minivan,Cát,Kem,16,4,734,Xe mới,2019,734,Hà Nội
ford-transit,2539000,Van/Minivan,Trắng,Trắng,6,4,115,Xe cũ,2005,115,TP HCM
ford-transit,0,Van/Minivan,Đen,Kem,16,4,729,Xe mới,2020,729,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,725,Xe mới,2019,725,TP HCM
ford-transit,0,Van/Minivan,Bạc,-,16,4,384,Xe cũ,2015,384,Phú Thọ
ford-transit,200000,Van/Minivan,Xám,-,16,4,99,Xe cũ,2004,99,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,793,Xe mới,2020,793,TP HCM
ford-transit,150,Van/Minivan,Ghi,Xám,16,4,209,Xe cũ,2009,209,TP HCM
ford-transit,8000,Van/Minivan,Hồng,Kem,16,4,550,Xe cũ,2018,550,TP HCM
ford-transit,160000,Van/Minivan,Bạc,Nhiều màu,16,4,425,Xe cũ,2016,425,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,730,Xe mới,2020,730,Bình Dương
ford-transit,0,Van/Minivan,Trắng,Xanh,3,4,55,Xe cũ,2002,55,Phú Thọ
ford-transit,0,Van/Minivan,Cát,Màu khác,16,4,330,Xe cũ,2014,330,TP HCM
ford-transit,0,Van/Minivan,Bạc,Màu khác,16,4,425,Xe cũ,2015,425,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,775,Xe mới,2020,775,Bình Dương
ford-transit,13000,Van/Minivan,Bạc,Cát,16,4,530,Xe cũ,2019,530,Tiền Giang
ford-transit,185000,Van/Minivan,Hồng,Kem,16,4,365,Xe cũ,2014,365,TP HCM
ford-transit,0,Van/Minivan,Bạc,Nâu,16,4,730,Xe mới,2020,730,TP HCM
ford-transit,0,Van/Minivan,Đồng,Kem,16,4,445,Xe cũ,2016,445,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Xám,16,4,427,Xe cũ,2016,427,TP HCM
ford-transit,0,Van/Minivan,Bạc,Bạc,16,4,485,Xe cũ,2017,485,TP HCM
ford-transit,0,Van/Minivan,Bạc,Bạc,10,4,1165,Xe mới,2020,1165,TP HCM
ford-transit,45000,Van/Minivan,Đen,Xanh,10,4,890,Xe cũ,2019,890,Hà Nội
ford-transit,25000,Van/Minivan,Bạc,Kem,16,4,175,Xe cũ,2009,175,Vĩnh Phúc
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,769,Xe mới,2019,769,Bình Định
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,712,Xe mới,2019,712,Bình Định
ford-transit,160000,Van/Minivan,Bạc,Bạc,16,4,425,Xe cũ,2016,425,Hải Dương
ford-transit,100000,Van/Minivan,Trắng,-,3,4,120,Xe cũ,2005,120,Hà Nội
ford-transit,0,Van/Minivan,Đen,Kem,16,4,729,Xe mới,2020,729,Hà Nội
ford-transit,52000,Van/Minivan,Trắng,Kem,10,4,485,Xe cũ,2015,485,TP HCM
ford-transit,71000,Van/Minivan,Bạc,Kem,16,4,635,Xe cũ,2018,635,TP HCM
ford-transit,0,Van/Minivan,Bạc,Màu khác,16,4,385,Xe cũ,2014,385,TP HCM
ford-transit,163369,Van/Minivan,Bạc,Kem,16,5,645,Xe cũ,2019,645,Hà Nội
ford-transit,60000,Van/Minivan,Trắng,Nâu,16,4,670,Xe cũ,2019,670,Bình Thuận
ford-transit,1234,Van/Minivan,Bạc,Nhiều màu,6,4,120,Xe cũ,2006,120,Phú Thọ
ford-transit,55000,Van/Minivan,Bạc,Kem,16,4,499,Xe cũ,2017,499,Thái Bình
ford-transit,110000,Van/Minivan,Bạc,Kem,16,4,395,Xe cũ,2015,395,TP HCM
ford-transit,95000,Van/Minivan,Bạc,Vàng,16,4,455,Xe cũ,2017,455,TP HCM
ford-transit,0,Van/Minivan,Ghi,Vàng,16,4,448,Xe cũ,2016,448,TP HCM
ford-transit,0,Van/Minivan,Trắng,Kem,16,4,680,Xe mới,2020,680,TP HCM
ford-transit,56000,Van/Minivan,Bạc,Kem,16,4,436,Xe cũ,2015,436,TP HCM
ford-transit,45000,Van/Minivan,Đen,Vàng,10,4,595,Xe cũ,2018,595,Vĩnh Phúc
ford-transit,130000,Van/Minivan,Bạc,Nhiều màu,16,4,425,Xe cũ,2016,425,Phú Thọ
ford-transit,115000,Van/Minivan,Bạc,Kem,16,5,475,Xe cũ,2016,475,TP HCM
ford-transit,0,Van/Minivan,Cát,Màu khác,16,4,700,Xe mới,2020,700,Lâm Đồng
ford-transit,34000,Van/Minivan,Bạc,Ghi,16,4,185,Xe cũ,2008,185,Vĩnh Phúc
ford-transit,120000,Van/Minivan,Ghi,Kem,16,4,460,Xe cũ,2016,460,Ninh Bình
ford-transit,37000,Van/Minivan,Xám,Kem,16,4,508,Xe cũ,2017,508,TP HCM
ford-transit,0,Van/Minivan,Đen,Nhiều màu,10,4,975,Xe mới,2020,975,TP HCM
ford-transit,0,Van/Minivan,Ghi,Vàng,16,4,132,Xe cũ,2005,132,Phú Thọ
ford-transit,150000,Van/Minivan,Bạc,Nhiều màu,16,4,78,Xe cũ,2005,78,Gia Lai
ford-transit,0,Van/Minivan,Bạc,Nâu,16,4,666,Xe cũ,2019,666,Sóc Trăng
ford-transit,71000,Van/Minivan,Bạc,Kem,16,4,435,Xe cũ,2016,435,TP HCM
ford-transit,88000,Van/Minivan,Bạc,Nhiều màu,16,4,580,Xe cũ,2017,580,Tiền Giang
ford-transit,99999,Van/Minivan,Bạc,Bạc,16,4,70,Xe cũ,2004,70,Bà Rịa Vũng Tàu
ford-transit,18000,Van/Minivan,Nâu,Nhiều màu,16,4,570,Xe cũ,2018,570,TP HCM
ford-transit,88000,Van/Minivan,Đen,Nâu,10,4,535,Xe cũ,2016,535,Vĩnh Phúc
ford-transit,0,Van/Minivan,Đen,Nâu,10,5,550,Xe cũ,2016,550,Hà Nội
ford-transit,0,Van/Minivan,Trắng,Kem,16,4,738,Xe mới,2020,738,TP HCM
ford-transit,0,Van/Minivan,Vàng,Kem,16,4,729,Xe mới,2020,729,Hà Nội
ford-transit,60000,Van/Minivan,Bạc,Bạc,16,5,520,Xe cũ,2018,520,Đồng Nai
ford-transit,280000,Van/Minivan,Hồng,Kem,6,4,295,Xe cũ,2010,295,Thái Nguyên
ford-transit,7000,Van/Minivan,Đen,Kem,10,4,830,Xe cũ,2019,830,Hà Nội
ford-transit,7000,Van/Minivan,Đen,Màu khác,16,4,650,Xe cũ,2019,650,Hà Nội
ford-transit,0,Van/Minivan,Hồng,Kem,16,4,738,Xe mới,2020,738,Hà Nội
ford-transit,59142,Van/Minivan,Trắng,Kem,16,4,650,Xe cũ,2019,650,Đà Nẵng
ford-transit,150000,Van/Minivan,Bạc,Nhiều màu,16,4,390,Xe cũ,2015,390,Đà Nẵng
ford-transit,9999,Van/Minivan,Bạc,Nhiều màu,16,4,368,Xe cũ,2015,368,Đà Nẵng
ford-transit,0,Van/Minivan,Đen,-,16,4,700,Xe mới,2020,700,Hà Nội
ford-transit,100000,Van/Minivan,Đồng,Kem,16,5,380,Xe cũ,2014,380,TP HCM
ford-transit,150000,Van/Minivan,Ghi,Cát,16,4,425,Xe cũ,2017,425,Bắc Giang
ford-transit,18000,Van/Minivan,Cát,Nhiều màu,16,4,265,Xe cũ,2012,265,Tuyên Quang
ford-transit,230000,Van/Minivan,Bạc,Ghi,16,4,420,Xe cũ,2015,420,Hà Nội
ford-transit,90000,Van/Minivan,Bạc,Ghi,16,4,335,Xe cũ,2015,335,Vĩnh Phúc
ford-transit,0,Van/Minivan,Bạc,Ghi,3,4,210,Xe cũ,2009,210,Hà Nội
ford-transit,300000,Van/Minivan,Trắng,Nâu,6,4,109,Xe cũ,2005,109,Khánh Hòa
ford-transit,200000,Van/Minivan,Hồng,Hồng,16,4,410,Xe cũ,2015,410,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Nâu,16,4,365,Xe cũ,2014,365,TP HCM
ford-transit,250000,Van/Minivan,Đen,Màu khác,10,5,650,Xe cũ,2016,650,Thừa Thiên Huế
ford-transit,5000,Van/Minivan,Bạc,Nâu,10,4,1100,Xe cũ,2019,1100,TP HCM
ford-transit,10000,Van/Minivan,Đen,Màu khác,10,4,900,Xe cũ,2019,900,Hà Nội
ford-transit,0,Van/Minivan,Cát,Kem,16,4,688,Xe mới,2019,688,TP HCM
ford-transit,50000,Van/Minivan,Xanh,Xám,4,4,26,Xe cũ,2003,26,Quảng Nam
ford-transit,70000,Van/Minivan,Bạc,Kem,16,4,425,Xe cũ,2015,425,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,280,Xe cũ,2009,280,Bắc Ninh
ford-transit,0,Van/Minivan,Bạc,Màu khác,16,4,350,Xe cũ,2015,350,Hà Nội
ford-transit,0,Van/Minivan,Ghi,Vàng,16,4,178,Xe cũ,2009,178,Thanh Hóa
ford-transit,108000,Van/Minivan,Bạc,Kem,16,4,360,Xe cũ,2014,360,Quảng Nam
ford-transit,120000,Van/Minivan,Trắng,Kem,16,4,360,Xe cũ,2014,360,Đà Nẵng
ford-transit,24000,Van/Minivan,Bạc,Ghi,16,4,520,Xe cũ,2019,520,TP HCM
ford-transit,206000,Van/Minivan,Hồng,Kem,16,4,420,Xe cũ,2015,420,TP HCM
ford-transit,0,Van/Minivan,Bạc,Ghi,6,4,125,Xe cũ,2004,125,TP HCM
ford-transit,0,Van/Minivan,Bạc,Trắng,16,4,700,Xe mới,2019,700,Long An
ford-transit,30000,Van/Minivan,Bạc,Kem,16,4,550,Xe cũ,2017,550,TP HCM
ford-transit,0,Van/Minivan,Cát,Kem,16,4,700,Xe mới,2020,700,Hà Nội
ford-transit,466000,Van/Minivan,Bạc,Màu khác,16,4,375,Xe cũ,2014,375,Hà Nội
ford-transit,41000,Van/Minivan,Bạc,Kem,16,5,595,Xe cũ,2018,595,TP HCM
ford-transit,10000,Van/Minivan,Đen,Đồng,10,4,1,Xe cũ,2019,1,Hưng Yên
ford-transit,20963,Van/Minivan,Bạc,Bạc,16,4,95,Xe cũ,2005,95,TP HCM
ford-transit,15850,Van/Minivan,Đen,Kem,16,4,330,Xe cũ,2012,330,Hà Nội
ford-transit,0,Van/Minivan,Hồng,Kem,16,4,700,Xe mới,2020,700,Hà Nội
ford-transit,0,Van/Minivan,Trắng,Xám,9,4,430,Xe cũ,2008,430,TP HCM
ford-transit,0,Van/Minivan,Bạc,Màu khác,16,4,378,Xe cũ,2015,378,TP HCM
ford-transit,18000,Van/Minivan,Bạc,Nâu,16,4,635,Xe cũ,2019,635,TP HCM
ford-transit,0,Van/Minivan,Đen,Kem,16,4,700,Xe mới,2020,700,Hà Nội
ford-transit,80000,Van/Minivan,Hồng,Kem,16,3,450,Xe cũ,2016,450,Hà Nội
ford-transit,140000,Van/Minivan,Vàng,Đồng,16,4,385,Xe cũ,2015,385,Đà Nẵng
ford-transit,200000,Van/Minivan,Bạc,Nhiều màu,16,4,310,Xe cũ,2013,310,Vĩnh Long
ford-transit,0,Van/Minivan,Ghi,Đen,9,4,125,Xe cũ,2000,125,Vĩnh Phúc
ford-transit,120000,Van/Minivan,Nâu,Màu khác,16,4,544,Xe cũ,2018,544,Hà Nội
ford-transit,250000,Van/Minivan,Ghi,Màu khác,16,4,330,Xe cũ,2014,330,Đồng Tháp
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,800,Xe mới,2020,800,TP HCM
ford-transit,0,Van/Minivan,Đỏ,Nâu,10,4,1195,Xe mới,2020,1195,TP HCM
ford-transit,0,Van/Minivan,Bạc,Bạc,16,4,740,Xe mới,2020,740,TP HCM
ford-transit,195000,Van/Minivan,Trắng,Màu khác,6,4,195,Xe cũ,2006,195,TP HCM
ford-transit,100,Van/Minivan,Trắng,Kem,16,4,485,Xe cũ,2016,485,Đà Nẵng
ford-transit,114000,Van/Minivan,Hồng,Cát,16,4,270,Xe cũ,2012,270,Thái Bình
ford-transit,102000,Van/Minivan,Bạc,Đỏ,16,5,450,Xe cũ,2017,450,Gia Lai
ford-transit,47000,Van/Minivan,Trắng,Kem,16,4,532,Xe cũ,2018,532,TP HCM
ford-transit,0,Van/Minivan,Đen,Nâu,10,4,1335,Xe mới,2020,1335,TP HCM
ford-transit,0,Van/Minivan,Bạc,-,16,4,270,Xe cũ,2011,270,Nam Định
ford-transit,0,Van/Minivan,Bạc,Nâu,16,4,753,Xe mới,2020,753,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,750,Xe mới,2020,750,TP HCM
ford-transit,0,Van/Minivan,Bạc,Màu khác,16,4,408,Xe cũ,2015,408,TP HCM
ford-transit,130000,Van/Minivan,Bạc,Kem,16,4,399,Xe cũ,2016,399,TP HCM
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,715,Xe mới,2019,715,An Giang
ford-transit,51000,Van/Minivan,Trắng,Kem,16,4,565,Xe cũ,2019,565,TP HCM
ford-transit,150000,Van/Minivan,Bạc,Màu khác,16,4,400,Xe cũ,2015,400,Đà Nẵng
ford-transit,0,Van/Minivan,Đen,Đen,10,4,199,Xe mới,2020,199,TP HCM
ford-transit,3000,Van/Minivan,Trắng,Kem,10,4,999,Xe cũ,2018,999,Thái Bình
ford-transit,0,Van/Minivan,Bạc,Bạc,6,4,110,Xe cũ,2005,110,TP HCM
ford-transit,10000,Van/Minivan,Bạc,Vàng,10,4,550,Xe cũ,2016,550,Nam Định
ford-transit,0,Van/Minivan,Vàng,Kem,16,4,340,Xe cũ,2013,340,TP HCM
ford-transit,75000,Van/Minivan,Bạc,Kem,16,4,525,Xe cũ,2017,525,Hà Nội
ford-transit,70000,Van/Minivan,Cát,Kem,16,4,625,Xe cũ,2018,625,Nghệ An
ford-transit,140000,Van/Minivan,Bạc,Nâu,16,4,460,Xe cũ,2016,460,Yên Bái
ford-transit,0,Van/Minivan,Xám,Kem,16,4,760,Xe mới,2020,760,TP HCM
ford-transit,5000,Van/Minivan,Đen,Vàng,10,4,1,Xe cũ,2019,1,Hà Nội
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,795,Xe mới,2020,795,TP HCM
ford-transit,21050,Van/Minivan,Ghi,Kem,16,4,260,Xe cũ,2012,260,Phú Thọ
ford-transit,0,Van/Minivan,Bạc,Kem,16,4,755,Xe mới,2020,755,TP HCM
ford-transit,0,Van/Minivan,Hồng,Vàng,10,4,195,Xe mới,2019,195,TP HCM
ford-transit,0,Van/Minivan,Bạc,Nhiều màu,16,4,195,Xe cũ,2009,195,Hà Nội
ford-transit,120000,Van/Minivan,Bạc,Nhiều màu,16,4,450,Xe cũ,2016,450,Vĩnh Long
ford-transit,135000,Van/Minivan,Bạc,Xám,16,4,370,Xe cũ,2015,370,Tiền Giang
ford-transit,10000,Van/Minivan,Trắng,Trắng,16,4,285,Xe cũ,2010,285,Đăk Lăk
ford-transit,320000,Van/Minivan,Ghi,Nhiều màu,16,4,365,Xe cũ,2014,365,Hà Nội
ford-transit,56000,Van/Minivan,Trắng,Kem,16,4,520,Xe cũ,2017,520,TP HCM
ford-transit,80000,Van/Minivan,Bạc,Bạc,16,4,110,Xe cũ,2006,110,Bình Định
ford-transit,12000,Van/Minivan,Đen,Đen,10,4,615,Xe cũ,2017,615,Hà Nội
ford-transit,16000,Van/Minivan,Đen,Nâu,10,4,150,Xe cũ,2017,150,Hải Dương
ford-transit,18,Van/Minivan,Bạc,Kem,16,4,450,Xe cũ,2016,450,Hải Phòng
ford-transit,410000,Van/Minivan,Trắng,Trắng,16,4,100,Xe cũ,2004,100,Thái Bình
ford-transit,76000,Van/Minivan,Trắng,Kem,16,4,555,Xe cũ,2018,555,Đà Nẵng
ford-transit,90000,Van/Minivan,Hồng,Hồng,16,4,465,Xe cũ,2016,465,TP HCM
ford-transit,163000,Van/Minivan,Bạc,Nhiều màu,16,4,430,Xe cũ,2016,430,Đà Nẵng
ford-transit,110000,Van/Minivan,Ghi,Ghi,16,4,265,Xe cũ,2013,265,Phú Thọ
ford-transit,50000,Van/Minivan,Bạc,Nâu,16,4,490,Xe cũ,2016,490,Bình Dương
ford-transit,315000,Van/Minivan,Xám,Kem,16,4,365,Xe cũ,2013,365,Bình Dương
ford-transit,66000,Van/Minivan,Bạc,Kem,16,4,600,Xe cũ,2018,600,Quảng Bình
ford-transit,130000,Van/Minivan,Trắng,Kem,16,4,440,Xe cũ,2016,440,Đồng Tháp
ford-transit,3800000,Van/Minivan,Bạc,-,16,4,300,Xe cũ,2012,300,Đà Nẵng
ford-transit,328802,Van/Minivan,Ghi,Nâu,16,4,300,Xe cũ,2011,300,Thái Bình
ford-transit,23568,Van/Minivan,Bạc,Màu khác,3,5,248,Xe cũ,2010,248,Hà Nội
ford-transit,23456,Van/Minivan,Hồng,Đen,3,4,199,Xe cũ,2008,199,Hà Nội
ford-transit,52000,Van/Minivan,Bạc,Nâu,16,4,520,Xe cũ,2016,520,Bình Dương
ford-transit,999999,Van/Minivan,Bạc,Nhiều màu,16,4,85,Xe cũ,2005,85,Gia Lai
ford-transit,369000,Van/Minivan,Trắng,Ghi,3,3,150,Xe cũ,2007,150,Hà Nội
ford-transit,250000,Van/Minivan,Hồng,Hồng,16,4,350,Xe cũ,2013,350,Bà Rịa Vũng Tàu
ford-transit,0,Van/Minivan,Bạc,Nâu,16,4,418,Xe cũ,2016,418,Sóc Trăng
ford-transit,0,Van/Minivan,Bạc,Nhiều màu,16,4,169,Xe cũ,2006,169,Thanh Hóa
ford-transit,0,Van/Minivan,Bạc,Nhiều màu,16,4,490,Xe cũ,2016,490,Hà Nội
ford-transit,200000,Van/Minivan,Bạc,Màu khác,16,4,365,Xe cũ,2014,365,Vĩnh Phúc
ford-transit,173400,Van/Minivan,Bạc,Đen,16,4,455,Xe cũ,2016,455,An Giang
ford-transit,0,Van/Minivan,Bạc,-,16,4,518,Xe cũ,2017,518,Khánh Hòa
ford-transit,129000,Van/Minivan,Bạc,Nhiều màu,16,4,470,Xe cũ,2016,470,TP HCM
ford-transit,250000,Van/Minivan,Trắng,Trắng,16,4,250,Xe cũ,2010,250,Đà Nẵng
ford-transit,16000,Van/Minivan,Đen,Nâu,10,4,700,Xe cũ,2015,700,TP HCM
ford-transit,140000,Van/Minivan,Ghi,Kem,16,4,405,Xe cũ,2014,405,TP HCM
ford-transit,60000,Van/Minivan,Bạc,Kem,16,4,590,Xe cũ,2018,590,Bình Phước
ford-transit,11111,Van/Minivan,Bạc,Kem,16,4,435,Xe cũ,2016,435,Hà Nội
ford-transit,300000,Van/Minivan,Xám,Nhiều màu,9,5,485,Xe cũ,2007,485,Gia Lai
ford-transit,40000,Van/Minivan,Trắng,Kem,16,4,630,Xe cũ,2018,630,Đà Nẵng
ford-transit,96000,Van/Minivan,Bạc,Bạc,16,4,420,Xe cũ,2016,420,Đà Nẵng
ford-transit,290000,Van/Minivan,Trắng,Kem,16,4,98,Xe cũ,2005,98,Hải Dương
ford-transit,0,Van/Minivan,Hồng,Ghi,16,4,565,Xe cũ,2017,565,Yên Bái
ford-transit,270000,Van/Minivan,Xám,Kem,16,4,360,Xe cũ,2014,360,TP HCM
